업체명	x인자	통화	NO	분기	 Data 
UMC	X241_3	TWD	3	2017 Q2	37,538,000,000
UMC	X241_3	TWD	3	2017 Q3	37,698,000,000
UMC	X241_3	TWD	3	2017 Q4	36,631,000,000
UMC	X241_3	TWD	3	2018 Q1	37,497,000,000
UMC	X241_3	TWD	3	2018 Q2	38,852,000,000
UMC	X241_3	TWD	3	2018 Q3	39,387,000,000
UMC	X241_3	TWD	3	2018 Q4	35,517,000,000
UMC	X241_3	TWD	3	2019 Q1	32,583,000,000
UMC	X241_3	TWD	3	2019 Q2	36,031,000,000
UMC	X241_3	TWD	3	2019 Q3	37,738,000,000
UMC	X241_3	TWD	3	2019 Q4	41,849,000,000
UMC	X241_3	TWD	3	2020 Q1	42,268,000,000
UMC	X241_3	TWD	3	2020 Q2	44,386,000,000
UMC	X241_3	TWD	3	2020 Q3	44,870,000,000
UMC	X241_3	TWD	3	2020 Q4	45,296,000,000
UMC	X241_3	TWD	3	2021 Q1	47,097,000,000
UMC	X241_3	TWD	3	2021 Q2	50,908,000,000
UMC	X241_3	TWD	3	2021 Q3	55,907,000,000
UMC	X241_3	TWD	3	2021 Q4	59,100,000,000
UMC	X241_3	TWD	3	2022 Q1	63,423,000,000
UMC	X241_3	TWD	3	2022 Q2	72,055,000,000
UMC	X241_3	TWD	3	2022 Q3	75,392,000,000
UMC	X241_3	TWD	3	2022 Q4	67,836,000,000
UMC	X241_3	TWD	3	2023 Q1	54,209,000,000
UMC	X241_3	TWD	3	2023 Q2	56,296,000,000
UMC	X241_3	TWD	3	2023 Q3	57,069,000,000
UMC	X241_3	TWD	3	2023 Q4	54,958,000,000
UMC	X241_3	TWD	3	2024 Q1	54,632,000,000
UMC	X241_3	TWD	3	2024 Q2	56,799,000,000
UMC	X241_3	TWD	3	2024 Q3	60,485,000,000
UMC	X241_3	TWD	3	2024 Q4	60,386,000,000
UMC	X241_3	TWD	3	2025 Q1	57,631,000,000
UMC	X241_3	TWD	3	2025 Q2	60,190,000,000
UMC	X241_3	TWD	3	2025 Q3	64,181,000,000
UMC	X241_3	TWD	3	2025 Q4	65,256,000,000
UMC	X241_3	TWD	3	2026 Q1	63,350,000,000
UMC	X241_3	TWD	3	2026 Q2	66,934,000,000
UMC	X241_3	TWD	3	2026 Q3	70,930,000,000
UMC	X241_3	TWD	3	2026 Q4	72,318,000,000
UMC	X241_1	TWD	1	2015 Q1	4,099,000,000
UMC	X241_1	TWD	1	2015 Q2	3,876,000,000
UMC	X241_1	TWD	1	2015 Q3	981,000,000
UMC	X241_1	TWD	1	2015 Q4	1,880,000,000
UMC	X241_1	TWD	1	2016 Q1	-16,000,000
UMC	X241_1	TWD	1	2016 Q2	2,449,000,000
UMC	X241_1	TWD	1	2016 Q3	1,485,000,000
UMC	X241_1	TWD	1	2016 Q4	2,276,000,000
UMC	X241_1	TWD	1	2017 Q1	1,371,000,000
UMC	X241_1	TWD	1	2017 Q2	1,668,000,000
UMC	X241_1	TWD	1	2017 Q3	1,629,000,000
UMC	X241_1	TWD	1	2017 Q4	1,901,000,000
UMC	X241_1	TWD	1	2018 Q1	769,000,000
UMC	X241_1	TWD	1	2018 Q2	3,181,000,000
UMC	X241_1	TWD	1	2018 Q3	2,435,000,000
UMC	X241_1	TWD	1	2018 Q4	-589,000,000
UMC	X241_1	TWD	1	2019 Q1	-1,597,000,000
UMC	X241_1	TWD	1	2019 Q2	1,761,000,000
UMC	X241_1	TWD	1	2019 Q3	2,509,000,000
UMC	X241_1	TWD	1	2019 Q4	2,018,000,000
UMC	X241_1	TWD	1	2020 Q1	3,414,000,000
UMC	X241_1	TWD	1	2020 Q2	5,846,000,000
UMC	X241_1	TWD	1	2020 Q3	7,133,000,000
UMC	X241_1	TWD	1	2020 Q4	5,615,000,000
UMC	X241_1	TWD	1	2021 Q1	7,622,000,000
UMC	X241_1	TWD	1	2021 Q2	11,313,000,000
UMC	X241_1	TWD	1	2021 Q3	15,135,000,000
UMC	X241_1	TWD	1	2021 Q4	17,616,000,000
UMC	X241_1	TWD	1	2022 Q1	22,334,000,000
UMC	X241_1	TWD	1	2022 Q2	28,164,000,000
UMC	X241_1	TWD	1	2022 Q3	30,157,000,000
UMC	X241_1	TWD	1	2022 Q4	23,637,000,000
UMC	X241_1	TWD	1	2023 Q1	14,481,000,000
UMC	X241_1	TWD	1	2023 Q2	15,675,000,000
UMC	X241_1	TWD	1	2023 Q3	15,312,000,000
UMC	X241_1	TWD	1	2023 Q4	12,423,000,000
UMC	X241_1	TWD	1	2024 Q1	11,665,000,000
UMC	X241_1	TWD	1	2024 Q2	13,891,000,000
UMC	X241_1	TWD	1	2024 Q3	14,100,000,000
UMC	X241_1	TWD	1	2024 Q4	11,957,000,000
UMC	X241_1	TWD	1	2025 Q1	9,322,000,000
UMC	X241_1	TWD	1	2025 Q2	10,516,000,000
UMC	X241_1	TWD	1	2025 Q3	12,241,000,000
UMC	X241_1	TWD	1	2025 Q4	12,832,000,000
UMC	X241_1	TWD	1	2026 Q1	11,126,000,000
UMC	X241_1	TWD	1	2026 Q2	13,027,000,000
UMC	X241_1	TWD	1	2026 Q3	14,627,000,000
UMC	X241_1	TWD	1	2026 Q4	13,977,000,000
TOYOTA	X240_3	JPY	3	2015 Q4	7,118,907,000,000
TOYOTA	X240_3	JPY	3	2016 Q1	6,987,648,000,000
TOYOTA	X240_3	JPY	3	2016 Q2	7,103,840,000,000
TOYOTA	X240_3	JPY	3	2016 Q3	7,339,882,000,000
TOYOTA	X240_3	JPY	3	2016 Q4	6,971,748,000,000
TOYOTA	X240_3	JPY	3	2017 Q1	6,589,113,000,000
TOYOTA	X240_3	JPY	3	2017 Q2	6,481,420,000,000
TOYOTA	X240_3	JPY	3	2017 Q3	7,084,187,000,000
TOYOTA	X240_3	JPY	3	2017 Q4	7,442,473,000,000
TOYOTA	X240_3	JPY	3	2018 Q1	7,047,606,000,000
TOYOTA	X240_3	JPY	3	2018 Q2	7,143,601,000,000
TOYOTA	X240_3	JPY	3	2018 Q3	7,605,767,000,000
TOYOTA	X240_3	JPY	3	2018 Q4	7,582,536,000,000
TOYOTA	X240_3	JPY	3	2019 Q1	7,362,733,000,000
TOYOTA	X240_3	JPY	3	2019 Q2	7,311,273,000,000
TOYOTA	X240_3	JPY	3	2019 Q3	7,801,542,000,000
TOYOTA	X240_3	JPY	3	2019 Q4	7,750,133,000,000
TOYOTA	X240_3	JPY	3	2020 Q1	7,646,091,000,000
TOYOTA	X240_3	JPY	3	2020 Q2	7,639,504,000,000
TOYOTA	X240_3	JPY	3	2020 Q3	7,544,569,000,000
TOYOTA	X240_3	JPY	3	2020 Q4	7,099,828,000,000
TOYOTA	X240_3	JPY	3	2021 Q1	4,600,796,000,000
TOYOTA	X240_3	JPY	3	2021 Q2	6,774,427,000,000
TOYOTA	X240_3	JPY	3	2021 Q3	8,150,032,000,000
TOYOTA	X240_3	JPY	3	2021 Q4	7,689,339,000,000
TOYOTA	X240_3	JPY	3	2022 Q1	7,935,558,000,000
TOYOTA	X240_3	JPY	3	2022 Q2	7,545,741,000,000
TOYOTA	X240_3	JPY	3	2022 Q3	7,785,742,000,000
TOYOTA	X240_3	JPY	3	2022 Q4	8,112,466,000,000
TOYOTA	X240_3	JPY	3	2023 Q1	8,491,116,000,000
TOYOTA	X240_3	JPY	3	2023 Q2	9,218,232,000,000
TOYOTA	X240_3	JPY	3	2023 Q3	9,754,685,000,000
TOYOTA	X240_3	JPY	3	2023 Q4	9,690,265,000,000
TOYOTA	X240_3	JPY	3	2024 Q1	10,546,831,000,000
TOYOTA	X240_3	JPY	3	2024 Q2	11,434,786,000,000
TOYOTA	X240_3	JPY	3	2024 Q3	12,041,104,000,000
TOYOTA	X240_3	JPY	3	2024 Q4	11,072,604,000,000
TOYOTA	X240_3	JPY	3	2025 Q1	11,837,879,000,000
TOYOTA	X240_3	JPY	3	2025 Q2	11,444,500,000,000
TOYOTA	X240_3	JPY	3	2025 Q3	12,391,000,000,000
TOYOTA	X240_3	JPY	3	2025 Q4	12,001,676,000,000
TOYOTA	X240_3	JPY	3	2026 Q1	12,068,808,000,000
TOYOTA	X240_3	JPY	3	2026 Q2	12,406,190,000,000
TOYOTA	X240_3	JPY	3	2026 Q3	12,897,279,000,000
TOYOTA	X240_3	JPY	3	2026 Q4	12,532,222,000,000
TOYOTA	X240_3	JPY	3	2027 Q1	12,460,240,000,000
TOYOTA	X240_3	JPY	3	2027 Q2	12,774,296,000,000
TOYOTA	X240_3	JPY	3	2027 Q3	13,121,530,000,000
TOYOTA	X240_1	JPY	1	2015 Q4	635,738,000,000
TOYOTA	X240_1	JPY	1	2016 Q1	756,001,000,000
TOYOTA	X240_1	JPY	1	2016 Q2	827,404,000,000
TOYOTA	X240_1	JPY	1	2016 Q3	722,266,000,000
TOYOTA	X240_1	JPY	1	2016 Q4	548,300,000,000
TOYOTA	X240_1	JPY	1	2017 Q1	642,230,000,000
TOYOTA	X240_1	JPY	1	2017 Q2	474,635,000,000
TOYOTA	X240_1	JPY	1	2017 Q3	438,586,000,000
TOYOTA	X240_1	JPY	1	2017 Q4	438,921,000,000
TOYOTA	X240_1	JPY	1	2018 Q1	574,294,000,000
TOYOTA	X240_1	JPY	1	2018 Q2	522,247,000,000
TOYOTA	X240_1	JPY	1	2018 Q3	673,645,000,000
TOYOTA	X240_1	JPY	1	2018 Q4	629,676,000,000
TOYOTA	X240_1	JPY	1	2019 Q1	682,687,000,000
TOYOTA	X240_1	JPY	1	2019 Q2	579,158,000,000
TOYOTA	X240_1	JPY	1	2019 Q3	676,129,000,000
TOYOTA	X240_1	JPY	1	2019 Q4	529,571,000,000
TOYOTA	X240_1	JPY	1	2020 Q1	741,951,000,000
TOYOTA	X240_1	JPY	1	2020 Q2	662,385,000,000
TOYOTA	X240_1	JPY	1	2020 Q3	654,447,000,000
TOYOTA	X240_1	JPY	1	2020 Q4	384,086,000,000
TOYOTA	X240_1	JPY	1	2021 Q1	13,920,000,000
TOYOTA	X240_1	JPY	1	2021 Q2	506,061,000,000
TOYOTA	X240_1	JPY	1	2021 Q3	987,941,000,000
TOYOTA	X240_1	JPY	1	2021 Q4	689,826,000,000
TOYOTA	X240_1	JPY	1	2022 Q1	997,489,000,000
TOYOTA	X240_1	JPY	1	2022 Q2	749,976,000,000
TOYOTA	X240_1	JPY	1	2022 Q3	784,370,000,000
TOYOTA	X240_1	JPY	1	2022 Q4	463,862,000,000
TOYOTA	X240_1	JPY	1	2023 Q1	578,655,000,000
TOYOTA	X240_1	JPY	1	2023 Q2	562,789,000,000
TOYOTA	X240_1	JPY	1	2023 Q3	956,651,000,000
TOYOTA	X240_1	JPY	1	2023 Q4	626,930,000,000
TOYOTA	X240_1	JPY	1	2024 Q1	1,120,900,000,000
TOYOTA	X240_1	JPY	1	2024 Q2	1,438,394,000,000
TOYOTA	X240_1	JPY	1	2024 Q3	1,680,944,000,000
TOYOTA	X240_1	JPY	1	2024 Q4	1,112,696,000,000
TOYOTA	X240_1	JPY	1	2025 Q1	1,308,462,000,000
TOYOTA	X240_1	JPY	1	2025 Q2	1,155,700,000,000
TOYOTA	X240_1	JPY	1	2025 Q3	1,215,200,000,000
TOYOTA	X240_1	JPY	1	2025 Q4	1,062,713,000,000
TOYOTA	X240_1	JPY	1	2026 Q1	1,169,053,000,000
TOYOTA	X240_1	JPY	1	2026 Q2	1,218,168,000,000
TOYOTA	X240_1	JPY	1	2026 Q3	1,178,335,000,000
TOYOTA	X240_1	JPY	1	2026 Q4	965,346,000,000
TOYOTA	X240_1	JPY	1	2027 Q1	1,016,196,000,000
TOYOTA	X240_1	JPY	1	2027 Q2	948,889,000,000
TOYOTA	X240_1	JPY	1	2027 Q3	1,004,878,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2022 Q2	38,080,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2022 Q3	41,350,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2022 Q4	43,000,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2023 Q1	46,520,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2023 Q2	48,940,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2023 Q3	51,120,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2023 Q4	48,400,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2024 Q1	54,860,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2024 Q2	56,400,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2024 Q3	55,680,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2024 Q4	54,710,000,000
YOKOGAWA ELECTRIC	X245_2	JPY	2	2025 Q2	55,540,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2022 Q3	118,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2022 Q4	132,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2023 Q1	150,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2023 Q2	168,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2023 Q3	181,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2023 Q4	182,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2024 Q1	192,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2024 Q2	199,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2024 Q3	205,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2024 Q4	208,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2025 Q1	217,000,000,000
YASKAWA ELECTRIC	X244_2	JPY	2	2025 Q2	213,000,000,000
XIAOMI	X243_2	CNY	2	2021 Q4	52,400,000,000
XIAOMI	X243_2	CNY	2	2022 Q1	56,140,000,000
XIAOMI	X243_2	CNY	2	2022 Q2	57,800,000,000
XIAOMI	X243_2	CNY	2	2022 Q3	53,000,000,000
XIAOMI	X243_2	CNY	2	2022 Q4	50,440,000,000
XIAOMI	X243_2	CNY	2	2023 Q1	42,600,000,000
XIAOMI	X243_2	CNY	2	2023 Q2	38,450,000,000
XIAOMI	X243_2	CNY	2	2023 Q3	36,840,000,000
XIAOMI	X243_2	CNY	2	2023 Q4	44,420,000,000
XIAOMI	X243_2	CNY	2	2024 Q1	51,920,000,000
XIAOMI	X243_2	CNY	2	2024 Q2	51,520,000,000
XIAOMI	X243_2	CNY	2	2024 Q3	49,310,000,000
폭스바겐	X242_2	EUR	2	2022 Q1	42,960,000,000
폭스바겐	X242_2	EUR	2	2022 Q2	46,000,000,000
폭스바겐	X242_2	EUR	2	2022 Q3	48,000,000,000
폭스바겐	X242_2	EUR	2	2022 Q4	48,770,000,000
폭스바겐	X242_2	EUR	2	2023 Q1	52,990,000,000
폭스바겐	X242_2	EUR	2	2023 Q2	56,580,000,000
폭스바겐	X242_2	EUR	2	2023 Q3	54,240,000,000
폭스바겐	X242_2	EUR	2	2023 Q4	48,690,000,000
폭스바겐	X242_2	EUR	2	2024 Q1	54,720,000,000
폭스바겐	X242_2	EUR	2	2024 Q2	56,460,000,000
폭스바겐	X242_2	EUR	2	2024 Q3	55,420,000,000
폭스바겐	X242_2	EUR	2	2024 Q4	50,580,000,000
UMC	X241_2	TWD	2	2022 Q1	25,400,000,000
UMC	X241_2	TWD	2	2022 Q2	27,340,000,000
UMC	X241_2	TWD	2	2022 Q3	30,100,000,000
UMC	X241_2	TWD	2	2022 Q4	31,070,000,000
UMC	X241_2	TWD	2	2023 Q1	32,680,000,000
UMC	X241_2	TWD	2	2023 Q2	34,550,000,000
UMC	X241_2	TWD	2	2023 Q3	36,560,000,000
UMC	X241_2	TWD	2	2023 Q4	35,710,000,000
UMC	X241_2	TWD	2	2024 Q1	34,590,000,000
UMC	X241_2	TWD	2	2024 Q2	36,330,000,000
UMC	X241_2	TWD	2	2024 Q3	38,090,000,000
UMC	X241_2	TWD	2	2024 Q4	35,780,000,000
TOYOTA	X240_2	JPY	2	2022 Q3	3,467,000,000,000
TOYOTA	X240_2	JPY	2	2022 Q4	3,821,000,000,000
TOYOTA	X240_2	JPY	2	2023 Q1	4,023,000,000,000
TOYOTA	X240_2	JPY	2	2023 Q2	4,266,000,000,000
TOYOTA	X240_2	JPY	2	2023 Q3	4,034,000,000,000
TOYOTA	X240_2	JPY	2	2023 Q4	4,256,000,000,000
TOYOTA	X240_2	JPY	2	2024 Q1	4,672,000,000,000
TOYOTA	X240_2	JPY	2	2024 Q2	4,750,000,000,000
TOYOTA	X240_2	JPY	2	2024 Q3	4,294,000,000,000
TOYOTA	X240_2	JPY	2	2024 Q4	4,605,000,000,000
TOYOTA	X240_2	JPY	2	2025 Q2	4,505,000,000,000
TOYOTA	X240_2	JPY	2	2025 Q3	4,481,000,000,000
TEL	X238_3	JPY	3	2015 Q3	137,022,000,000
TEL	X238_3	JPY	3	2015 Q4	181,829,000,000
TEL	X238_3	JPY	3	2016 Q1	155,762,000,000
TEL	X238_3	JPY	3	2016 Q2	185,189,000,000
TEL	X238_3	JPY	3	2016 Q3	158,771,000,000
TEL	X238_3	JPY	3	2016 Q4	164,226,000,000
TEL	X238_3	JPY	3	2017 Q1	147,976,000,000
TEL	X238_3	JPY	3	2017 Q2	204,745,000,000
TEL	X238_3	JPY	3	2017 Q3	186,365,000,000
TEL	X238_3	JPY	3	2017 Q4	260,632,000,000
TEL	X238_3	JPY	3	2018 Q1	236,396,000,000
TEL	X238_3	JPY	3	2018 Q2	280,580,000,000
TEL	X238_3	JPY	3	2018 Q3	257,773,000,000
TEL	X238_3	JPY	3	2018 Q4	355,977,000,000
TEL	X238_3	JPY	3	2019 Q1	295,569,000,000
TEL	X238_3	JPY	3	2019 Q2	395,465,000,000
TEL	X238_3	JPY	3	2019 Q3	268,170,000,000
TEL	X238_3	JPY	3	2019 Q4	319,036,000,000
TEL	X238_3	JPY	3	2020 Q1	216,421,000,000
TEL	X238_3	JPY	3	2020 Q2	292,021,000,000
TEL	X238_3	JPY	3	2020 Q3	295,453,000,000
TEL	X238_3	JPY	3	2020 Q4	323,390,000,000
TEL	X238_3	JPY	3	2021 Q1	314,823,000,000
TEL	X238_3	JPY	3	2021 Q2	353,337,000,000
TEL	X238_3	JPY	3	2021 Q3	291,725,000,000
TEL	X238_3	JPY	3	2021 Q4	439,217,000,000
TEL	X238_3	JPY	3	2022 Q1	452,049,000,000
TEL	X238_3	JPY	3	2022 Q2	480,465,000,000
TEL	X238_3	JPY	3	2022 Q3	506,474,000,000
TEL	X238_3	JPY	3	2022 Q4	564,817,000,000
TEL	X238_3	JPY	3	2023 Q1	473,654,000,000
TEL	X238_3	JPY	3	2023 Q2	709,243,000,000
TEL	X238_3	JPY	3	2023 Q3	467,831,000,000
TEL	X238_3	JPY	3	2023 Q4	558,297,000,000
TEL	X238_3	JPY	3	2024 Q1	391,746,000,000
TEL	X238_3	JPY	3	2024 Q2	427,826,000,000
TEL	X238_3	JPY	3	2024 Q3	463,662,000,000
TEL	X238_3	JPY	3	2024 Q4	547,293,000,000
TEL	X238_3	JPY	3	2025 Q1	555,071,000,000
TEL	X238_3	JPY	3	2025 Q2	566,555,000,000
TEL	X238_3	JPY	3	2025 Q3	654,540,000,000
TEL	X238_3	JPY	3	2025 Q4	647,088,000,000
TEL	X238_3	JPY	3	2026 Q1	617,298,000,000
TEL	X238_3	JPY	3	2026 Q2	609,730,000,000
TEL	X238_3	JPY	3	2026 Q3	617,971,000,000
TEL	X238_3	JPY	3	2026 Q4	692,740,000,000
TEL	X238_3	JPY	3	2027 Q1	666,000,000,000
TEL	X238_3	JPY	3	2027 Q2	710,000,000,000
TEL	X238_1	JPY	1	2015 Q3	22,081,000,000
TEL	X238_1	JPY	1	2015 Q4	35,917,000,000
TEL	X238_1	JPY	1	2016 Q1	30,279,000,000
TEL	X238_1	JPY	1	2016 Q2	30,971,000,000
TEL	X238_1	JPY	1	2016 Q3	25,513,000,000
TEL	X238_1	JPY	1	2016 Q4	30,025,000,000
TEL	X238_1	JPY	1	2017 Q1	22,095,000,000
TEL	X238_1	JPY	1	2017 Q2	37,916,000,000
TEL	X238_1	JPY	1	2017 Q3	34,148,000,000
TEL	X238_1	JPY	1	2017 Q4	61,537,000,000
TEL	X238_1	JPY	1	2018 Q1	54,790,000,000
TEL	X238_1	JPY	1	2018 Q2	68,527,000,000
TEL	X238_1	JPY	1	2018 Q3	58,092,000,000
TEL	X238_1	JPY	1	2018 Q4	99,761,000,000
TEL	X238_1	JPY	1	2019 Q1	72,418,000,000
TEL	X238_1	JPY	1	2019 Q2	103,000,000,000
TEL	X238_1	JPY	1	2019 Q3	58,736,000,000
TEL	X238_1	JPY	1	2019 Q4	76,416,000,000
TEL	X238_1	JPY	1	2020 Q1	42,552,000,000
TEL	X238_1	JPY	1	2020 Q2	59,902,000,000
TEL	X238_1	JPY	1	2020 Q3	64,710,000,000
TEL	X238_1	JPY	1	2020 Q4	70,128,000,000
TEL	X238_1	JPY	1	2021 Q1	73,849,000,000
TEL	X238_1	JPY	1	2021 Q2	73,579,000,000
TEL	X238_1	JPY	1	2021 Q3	62,868,000,000
TEL	X238_1	JPY	1	2021 Q4	110,388,000,000
TEL	X238_1	JPY	1	2022 Q1	141,791,000,000
TEL	X238_1	JPY	1	2022 Q2	132,855,000,000
TEL	X238_1	JPY	1	2022 Q3	156,044,000,000
TEL	X238_1	JPY	1	2022 Q4	168,580,000,000
TEL	X238_1	JPY	1	2023 Q1	117,519,000,000
TEL	X238_1	JPY	1	2023 Q2	232,646,000,000
TEL	X238_1	JPY	1	2023 Q3	114,771,000,000
TEL	X238_1	JPY	1	2023 Q4	152,787,000,000
TEL	X238_1	JPY	1	2024 Q1	82,433,000,000
TEL	X238_1	JPY	1	2024 Q2	96,145,000,000
TEL	X238_1	JPY	1	2024 Q3	132,460,000,000
TEL	X238_1	JPY	1	2024 Q4	145,225,000,000
TEL	X238_1	JPY	1	2025 Q1	165,733,000,000
TEL	X238_1	JPY	1	2025 Q2	148,171,000,000
TEL	X238_1	JPY	1	2025 Q3	199,617,000,000
TEL	X238_1	JPY	1	2025 Q4	181,860,000,000
TEL	X238_1	JPY	1	2026 Q1	176,421,000,000
TEL	X238_1	JPY	1	2026 Q2	171,387,000,000
TEL	X238_1	JPY	1	2026 Q3	177,944,000,000
TEL	X238_1	JPY	1	2026 Q4	206,940,000,000
TEL	X238_1	JPY	1	2027 Q1	202,500,000,000
TEL	X238_1	JPY	1	2027 Q2	213,000,000,000
TEL	X238_2	JPY	2	2022 Q2	394,000,000,000
TEL	X238_2	JPY	2	2022 Q3	440,000,000,000
TEL	X238_2	JPY	2	2022 Q4	474,000,000,000
TEL	X238_2	JPY	2	2023 Q1	557,000,000,000
TEL	X238_2	JPY	2	2023 Q2	553,000,000,000
TEL	X238_2	JPY	2	2023 Q3	632,000,000,000
TEL	X238_2	JPY	2	2023 Q4	652,000,000,000
TEL	X238_2	JPY	2	2024 Q1	717,000,000,000
TEL	X238_2	JPY	2	2024 Q2	749,000,000,000
TEL	X238_2	JPY	2	2024 Q3	778,000,000,000
TEL	X238_2	JPY	2	2024 Q4	763,000,000,000
TEL	X238_2	JPY	2	2025 Q2	742,000,000,000
Texas Instuments	X237_3	USD 	3	2015 Q1	3,150
Texas Instuments	X237_3	USD 	3	2015 Q2	3,232
Texas Instuments	X237_3	USD 	3	2015 Q3	3,429
Texas Instuments	X237_3	USD 	3	2015 Q4	3,189
Texas Instuments	X237_3	USD 	3	2016 Q1	3,008
Texas Instuments	X237_3	USD 	3	2016 Q2	3,273
Texas Instuments	X237_3	USD 	3	2016 Q3	3,675
Texas Instuments	X237_3	USD 	3	2016 Q4	3,414
Texas Instuments	X237_3	USD 	3	2017 Q1	3,402
Texas Instuments	X237_3	USD 	3	2017 Q2	3,693
Texas Instuments	X237_3	USD 	3	2017 Q3	4,116
Texas Instuments	X237_3	USD 	3	2017 Q4	3,750
Texas Instuments	X237_3	USD 	3	2018 Q1	3,789
Texas Instuments	X237_3	USD 	3	2018 Q2	4,017
Texas Instuments	X237_3	USD 	3	2018 Q3	4,261
Texas Instuments	X237_3	USD 	3	2018 Q4	3,717
Texas Instuments	X237_3	USD 	3	2019 Q1	3,594
Texas Instuments	X237_3	USD 	3	2019 Q2	3,668
Texas Instuments	X237_3	USD 	3	2019 Q3	3,771
Texas Instuments	X237_3	USD 	3	2019 Q4	3,350
Texas Instuments	X237_3	USD 	3	2020 Q1	3,329
Texas Instuments	X237_3	USD 	3	2020 Q2	3,239
Texas Instuments	X237_3	USD 	3	2020 Q3	3,817
Texas Instuments	X237_3	USD 	3	2020 Q4	4,076
Texas Instuments	X237_3	USD 	3	2021 Q1	4,289
Texas Instuments	X237_3	USD 	3	2021 Q2	4,580
Texas Instuments	X237_3	USD 	3	2021 Q3	4,643
Texas Instuments	X237_3	USD 	3	2021 Q4	4,832
Texas Instuments	X237_3	USD 	3	2022 Q1	4,905
Texas Instuments	X237_3	USD 	3	2022 Q2	5,212
Texas Instuments	X237_3	USD 	3	2022 Q3	5,241
Texas Instuments	X237_3	USD 	3	2022 Q4	4,670
Texas Instuments	X237_3	USD 	3	2023 Q1	4,379
Texas Instuments	X237_3	USD 	3	2023 Q2	4,531
Texas Instuments	X237_3	USD 	3	2023 Q3	4,532
Texas Instuments	X237_3	USD 	3	2023 Q4	4,077
Texas Instuments	X237_3	USD 	3	2024 Q1	3,661
Texas Instuments	X237_3	USD 	3	2024 Q2	3,822
Texas Instuments	X237_3	USD 	3	2024 Q3	4,151
Texas Instuments	X237_3	USD 	3	2024 Q4	4,007
Texas Instuments	X237_3	USD 	3	2025 Q1	3,911
Texas Instuments	X237_3	USD 	3	2025 Q2	4,166
Texas Instuments	X237_3	USD 	3	2025 Q3	4,555
Texas Instuments	X237_3	USD 	3	2025 Q4	4,549
Texas Instuments	X237_3	USD 	3	2026 Q1	4,519
Texas Instuments	X237_3	USD 	3	2026 Q2	4,799
Texas Instuments	X237_3	USD 	3	2026 Q3	5,151
Texas Instuments	X237_3	USD 	3	2026 Q4	5,040
Texas Instuments	X237_1	USD 	1	2015 Q1	958
Texas Instuments	X237_1	USD 	1	2015 Q2	1,010
Texas Instuments	X237_1	USD 	1	2015 Q3	1,164
Texas Instuments	X237_1	USD 	1	2015 Q4	1,142
Texas Instuments	X237_1	USD 	1	2016 Q1	968
Texas Instuments	X237_1	USD 	1	2016 Q2	1,117
Texas Instuments	X237_1	USD 	1	2016 Q3	1,395
Texas Instuments	X237_1	USD 	1	2016 Q4	1,319
Texas Instuments	X237_1	USD 	1	2017 Q1	1,252
Texas Instuments	X237_1	USD 	1	2017 Q2	1,480
Texas Instuments	X237_1	USD 	1	2017 Q3	1,788
Texas Instuments	X237_1	USD 	1	2017 Q4	1,563
Texas Instuments	X237_1	USD 	1	2018 Q1	1,548
Texas Instuments	X237_1	USD 	1	2018 Q2	1,712
Texas Instuments	X237_1	USD 	1	2018 Q3	1,937
Texas Instuments	X237_1	USD 	1	2018 Q4	1,516
Texas Instuments	X237_1	USD 	1	2019 Q1	1,379
Texas Instuments	X237_1	USD 	1	2019 Q2	1,506
Texas Instuments	X237_1	USD 	1	2019 Q3	1,589
Texas Instuments	X237_1	USD 	1	2019 Q4	1,249
Texas Instuments	X237_1	USD 	1	2020 Q1	1,244
Texas Instuments	X237_1	USD 	1	2020 Q2	1,228
Texas Instuments	X237_1	USD 	1	2020 Q3	1,609
Texas Instuments	X237_1	USD 	1	2020 Q4	1,813
Texas Instuments	X237_1	USD 	1	2021 Q1	1,939
Texas Instuments	X237_1	USD 	1	2021 Q2	2,213
Texas Instuments	X237_1	USD 	1	2021 Q3	2,305
Texas Instuments	X237_1	USD 	1	2021 Q4	2,503
